Kind,Name,MaxCyclomatic,RatioCommentToCode,CountClassCoupled,CountDeclMethod,CountLineBlank,CountLineCode,CountLineComment,MaxNesting
Function,"UrlPath.UrlPath.__init__",,0.00,,,0,3,0,0
Function,"UrlPath.UrlPath.__init__",,0.00,,,0,5,0,1
Function,"UrlPath.UrlPath.__init__",,1.67,,,0,3,5,0
Function,"UrlPath.UrlPath.__init__",,0.33,,,0,3,1,0
Function,"UrlPath.UrlPath.__str__",,0.50,,,0,2,1,0
Function,"UrlPath.UrlPath.add",,0.00,,,0,2,0,0
Function,"UrlPath.UrlPath.add",,0.00,,,0,2,0,0
Function,"UrlPath.UrlPath.add",,2.50,,,0,2,5,0
Function,"UrlPath.UrlPath.add",,0.67,,,0,3,2,1
Function,"UrlPath.UrlPath.build",,0.57,,,0,7,4,1
Function,"UrlPath.UrlPath.fix_path",,0.00,,,0,2,0,0
Function,"UrlPath.UrlPath.fix_path",,0.00,,,0,2,0,0
Function,"UrlPath.UrlPath.fix_path",,2.00,,,0,4,8,0
Function,"UrlPath.UrlPath.fix_path",,0.50,,,0,6,3,1
Function,"UrlPath.UrlPath.parse",,0.00,,,0,3,0,0
Function,"UrlPath.UrlPath.parse",,0.00,,,0,3,0,0
Function,"UrlPath.UrlPath.parse",,1.57,,,0,7,11,2
Function,"UrlPath.UrlPath.parse",,1.00,,,0,3,3,0
Module File,"UrlPath.py",1,0.00,,,5,13,0,0
Module File,"UrlPath.py",2,0.17,,,7,24,4,1
Module File,"UrlPath.py",3,1.68,,,5,19,32,2
Module File,"UrlPath.py",3,0.52,,,6,27,14,1
Class,"UserLoginDB.UserLoginDB",1,0.00,0,6,5,22,0,0
Class,"UserLoginDB.UserLoginDB",1,0.00,0,6,5,22,0,0
Class,"UserLoginDB.UserLoginDB",1,1.30,0,6,6,27,35,0
Class,"UserLoginDB.UserLoginDB",2,0.52,0,6,5,27,14,1
Function,"UserLoginDB.UserLoginDB.__del__",,0.00,,,0,2,0,0
Function,"UserLoginDB.UserLoginDB.__init__",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.__init__",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.__init__",,1.33,,,0,3,4,0
Function,"UserLoginDB.UserLoginDB.__init__",,0.50,,,0,8,4,0
Function,"UserLoginDB.UserLoginDB.create_table",,0.00,,,0,6,0,0
Function,"UserLoginDB.UserLoginDB.create_table",,0.00,,,0,6,0,0
Function,"UserLoginDB.UserLoginDB.create_table",,0.14,,,0,7,1,0
Function,"UserLoginDB.UserLoginDB.delete_user_by_username",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.delete_user_by_username",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.delete_user_by_username",,1.50,,,0,4,6,0
Function,"UserLoginDB.UserLoginDB.delete_user_by_username",,0.67,,,0,3,2,0
Function,"UserLoginDB.UserLoginDB.insert_user",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.insert_user",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.insert_user",,1.75,,,0,4,7,0
Function,"UserLoginDB.UserLoginDB.insert_user",,0.67,,,0,3,2,0
Function,"UserLoginDB.UserLoginDB.search_user_by_username",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.search_user_by_username",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.search_user_by_username",,1.50,,,0,4,6,0
Function,"UserLoginDB.UserLoginDB.search_user_by_username",,0.67,,,0,3,2,0
Function,"UserLoginDB.UserLoginDB.validate_user_login",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.validate_user_login",,0.00,,,0,3,0,0
Function,"UserLoginDB.UserLoginDB.validate_user_login",,1.75,,,0,4,7,0
Function,"UserLoginDB.UserLoginDB.validate_user_login",,0.43,,,0,7,3,1
Module File,"UserLoginDB.py",1,0.00,,,6,23,0,0
Module File,"UserLoginDB.py",1,0.00,,,6,23,0,0
Module File,"UserLoginDB.py",2,1.06,,,8,36,38,1
Module File,"UserLoginDB.py",2,0.50,,,6,28,14,1
Class,"VectorUtil.VectorUtil",2,0.00,1,4,3,21,0,1
Class,"VectorUtil.VectorUtil",1,0.00,1,4,3,13,0,0
Class,"VectorUtil.VectorUtil",3,0.65,0,4,4,17,11,2
Class,"VectorUtil.VectorUtil",2,1.15,0,4,12,26,30,1
Function,"VectorUtil.VectorUtil.compute_idf_weight_dict",,0.00,,,0,6,0,1
Function,"VectorUtil.VectorUtil.compute_idf_weight_dict",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.compute_idf_weight_dict",,1.00,,,0,2,2,0
Function,"VectorUtil.VectorUtil.compute_idf_weight_dict",,1.50,,,3,6,9,1
Function,"VectorUtil.VectorUtil.cosine_similarities",,0.00,,,0,6,0,1
Function,"VectorUtil.VectorUtil.cosine_similarities",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.cosine_similarities",,1.00,,,0,2,2,0
Function,"VectorUtil.VectorUtil.cosine_similarities",,1.40,,,2,5,7,0
Function,"VectorUtil.VectorUtil.n_similarity",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.n_similarity",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.n_similarity",,0.33,,,0,6,2,2
Function,"VectorUtil.VectorUtil.n_similarity",,1.40,,,2,5,7,0
Function,"VectorUtil.VectorUtil.similarity",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.similarity",,0.00,,,0,2,0,0
Function,"VectorUtil.VectorUtil.similarity",,1.00,,,0,2,2,0
Function,"VectorUtil.VectorUtil.similarity",,1.40,,,2,5,7,0
Module File,"VectorUtil.py",2,0.00,,,4,24,0,1
Module File,"VectorUtil.py",1,0.00,,,4,15,0,0
Module File,"VectorUtil.py",3,0.55,,,5,20,11,2
Module File,"VectorUtil.py",2,1.03,,,13,29,30,1
Class,"VendingMachine.VendingMachine",4,0.00,0,6,5,36,0,3
Class,"VendingMachine.VendingMachine",3,0.00,0,6,5,30,0,1
Class,"VendingMachine.VendingMachine",4,1.39,0,6,6,36,50,3
Class,"VendingMachine.VendingMachine",4,1.32,0,7,6,41,54,3
Function,"VendingMachine.VendingMachine.__init__",,0.00,,,0,3,0,0
Function,"VendingMachine.VendingMachine.__init__",,0.00,,,0,3,0,0
Function,"VendingMachine.VendingMachine.__init__",,1.67,,,0,3,5,0
Function,"VendingMachine.VendingMachine.__init__",,1.67,,,0,3,5,0
Function,"VendingMachine.VendingMachine.add_item",,0.00,,,0,2,0,0
Function,"VendingMachine.VendingMachine.add_item",,0.00,,,0,2,0,0
Function,"VendingMachine.VendingMachine.add_item",,4.00,,,0,2,8,0
Function,"VendingMachine.VendingMachine.add_item",,1.40,,,0,5,7,1
Function,"VendingMachine.VendingMachine.display_items",,0.00,,,0,8,0,2
Function,"VendingMachine.VendingMachine.display_items",,0.00,,,0,7,0,1
Function,"VendingMachine.VendingMachine.display_items",,0.75,,,0,8,6,2
Function,"VendingMachine.VendingMachine.display_items",,1.25,,,0,8,10,2
Function,"VendingMachine.VendingMachine.insert_coin",,0.00,,,0,3,0,0
Function,"VendingMachine.VendingMachine.insert_coin",,0.00,,,0,3,0,0
Function,"VendingMachine.VendingMachine.insert_coin",,2.00,,,0,3,6,0
Function,"VendingMachine.VendingMachine.insert_coin",,2.00,,,0,3,6,0
Function,"VendingMachine.VendingMachine.purchase_item",,0.00,,,0,13,0,3
Function,"VendingMachine.VendingMachine.purchase_item",,0.00,,,0,8,0,1
Function,"VendingMachine.VendingMachine.purchase_item",,1.00,,,0,13,13,3
Function,"VendingMachine.VendingMachine.purchase_item",,1.00,,,0,13,13,3
Function,"VendingMachine.VendingMachine.restock_item",,0.00,,,0,6,0,1
Function,"VendingMachine.VendingMachine.restock_item",,0.00,,,0,6,0,1
Function,"VendingMachine.VendingMachine.restock_item",,1.50,,,0,6,9,1
Function,"VendingMachine.VendingMachine.restock_item",,1.33,,,0,6,8,1
Function,"VendingMachine.VendingMachine.view_balance",,2.50,,,0,2,5,0
Module File,"VendingMachine.py",4,0.00,,,5,36,0,3
Module File,"VendingMachine.py",3,0.00,,,5,30,0,1
Module File,"VendingMachine.py",4,1.39,,,6,36,50,3
Module File,"VendingMachine.py",4,1.08,,,8,51,55,3
Class,"Warehouse.Warehouse",2,0.00,1,7,6,37,0,1
Class,"Warehouse.Warehouse",2,1.41,1,7,6,37,52,1
Function,"Warehouse.Warehouse.__init__",,0.00,,,0,3,0,0
Function,"Warehouse.Warehouse.__init__",,1.67,,,0,3,5,0
Function,"Warehouse.Warehouse.add_product",,0.00,,,0,5,0,1
Function,"Warehouse.Warehouse.add_product",,1.40,,,0,5,7,1
Function,"Warehouse.Warehouse.change_order_status",,0.00,,,0,6,0,1
Function,"Warehouse.Warehouse.change_order_status",,1.33,,,0,6,8,1
Function,"Warehouse.Warehouse.create_order",,0.00,,,0,7,0,1
Function,"Warehouse.Warehouse.create_order",,1.57,,,0,7,11,1
Function,"Warehouse.Warehouse.get_product_quantity",,0.00,,,0,5,0,1
Function,"Warehouse.Warehouse.get_product_quantity",,1.60,,,0,5,8,1
Function,"Warehouse.Warehouse.track_order",,0.00,,,0,5,0,1
Function,"Warehouse.Warehouse.track_order",,1.40,,,0,5,7,1
Function,"Warehouse.Warehouse.update_product_quantity",,0.00,,,0,5,0,1
Function,"Warehouse.Warehouse.update_product_quantity",,1.20,,,0,5,6,1
Module File,"Warehouse.py",2,0.00,,,6,37,0,1
Module File,"Warehouse.py",2,1.27,,,8,44,56,1
Class,"WeatherSystem.WeatherSystem",4,0.00,0,5,4,30,0,2
Class,"WeatherSystem.WeatherSystem",4,0.00,0,5,4,29,0,2
Class,"WeatherSystem.WeatherSystem",4,0.76,0,5,7,29,22,2
Class,"WeatherSystem.WeatherSystem",5,0.21,1,5,5,28,6,2
Function,"WeatherSystem.WeatherSystem.__init__",,0.00,,,0,5,0,0
Function,"WeatherSystem.WeatherSystem.__init__",,0.00,,,0,5,0,0
Function,"WeatherSystem.WeatherSystem.__init__",,0.60,,,0,5,3,0
Function,"WeatherSystem.WeatherSystem.__init__",,0.25,,,0,4,1,0
Function,"WeatherSystem.WeatherSystem.celsius_to_fahrenheit",,0.00,,,0,5,0,1
Function,"WeatherSystem.WeatherSystem.celsius_to_fahrenheit",,0.00,,,0,5,0,1
Function,"WeatherSystem.WeatherSystem.celsius_to_fahrenheit",,0.60,,,0,5,3,1
Function,"WeatherSystem.WeatherSystem.celsius_to_fahrenheit",,0.20,,,0,5,1,1
Function,"WeatherSystem.WeatherSystem.fahrenheit_to_celsius",,0.00,,,0,5,0,1
Function,"WeatherSystem.WeatherSystem.fahrenheit_to_celsius",,0.00,,,0,5,0,1
Function,"WeatherSystem.WeatherSystem.fahrenheit_to_celsius",,0.60,,,0,5,3,1
Function,"WeatherSystem.WeatherSystem.fahrenheit_to_celsius",,0.50,,,0,2,1,0
Function,"WeatherSystem.WeatherSystem.query",,0.00,,,0,12,0,2
Function,"WeatherSystem.WeatherSystem.query",,0.00,,,0,11,0,2
Function,"WeatherSystem.WeatherSystem.query",,0.45,,,2,11,5,2
Function,"WeatherSystem.WeatherSystem.query",,0.17,,,1,12,2,2
Function,"WeatherSystem.WeatherSystem.set_city",,0.00,,,0,2,0,0
Function,"WeatherSystem.WeatherSystem.set_city",,0.00,,,0,2,0,0
Function,"WeatherSystem.WeatherSystem.set_city",,0.50,,,0,2,1,0
Function,"WeatherSystem.WeatherSystem.set_city",,0.25,,,0,4,1,0
Module File,"WeatherSystem.py",4,0.00,,,4,30,0,2
Module File,"WeatherSystem.py",4,0.00,,,4,29,0,2
Module File,"WeatherSystem.py",4,0.76,,,7,29,22,2
Module File,"WeatherSystem.py",5,0.26,,,8,35,9,2
Class,"Words2Numbers.Words2Numbers",6,0.00,3,3,4,42,0,3
Class,"Words2Numbers.Words2Numbers",5,0.00,2,3,4,39,0,3
Class,"Words2Numbers.Words2Numbers",9,0.81,3,3,9,62,50,5
Class,"Words2Numbers.Words2Numbers",7,0.54,4,3,10,52,28,4
Function,"Words2Numbers.Words2Numbers.__init__",,0.00,,,2,18,0,1
Function,"Words2Numbers.Words2Numbers.__init__",,0.00,,,2,18,0,1
Function,"Words2Numbers.Words2Numbers.__init__",,0.17,,,2,18,3,1
Function,"Words2Numbers.Words2Numbers.__init__",,0.17,,,2,18,3,1
Function,"Words2Numbers.Words2Numbers.is_valid_input",,0.00,,,0,6,0,1
Function,"Words2Numbers.Words2Numbers.is_valid_input",,0.00,,,0,5,0,2
Function,"Words2Numbers.Words2Numbers.is_valid_input",,1.13,,,1,16,18,5
Function,"Words2Numbers.Words2Numbers.is_valid_input",,0.91,,,1,11,10,4
Function,"Words2Numbers.Words2Numbers.text2int",,0.00,,,0,17,0,3
Function,"Words2Numbers.Words2Numbers.text2int",,0.00,,,0,15,0,3
Function,"Words2Numbers.Words2Numbers.text2int",,0.96,,,1,27,26,5
Function,"Words2Numbers.Words2Numbers.text2int",,0.68,,,2,22,15,4
Module File,"Words2Numbers.py",6,0.00,,,4,42,0,3
Module File,"Words2Numbers.py",5,0.00,,,4,39,0,3
Module File,"Words2Numbers.py",9,0.81,,,9,62,50,5
Module File,"Words2Numbers.py",7,0.56,,,12,55,31,4
Class,"XMLProcessor.XMLProcessor",2,0.06,0,5,4,31,2,1
Class,"XMLProcessor.XMLProcessor",3,0.34,1,5,4,32,11,2
Function,"XMLProcessor.XMLProcessor.__init__",,0.00,,,0,3,0,0
Function,"XMLProcessor.XMLProcessor.__init__",,0.40,,,0,10,4,1
Function,"XMLProcessor.XMLProcessor.find_element",,0.00,,,0,6,0,1
Function,"XMLProcessor.XMLProcessor.find_element",,0.40,,,0,5,2,1
Function,"XMLProcessor.XMLProcessor.process_xml_data",,0.29,,,0,7,2,1
Function,"XMLProcessor.XMLProcessor.process_xml_data",,0.38,,,0,8,3,2
Function,"XMLProcessor.XMLProcessor.read_xml",,0.00,,,0,7,0,1
Function,"XMLProcessor.XMLProcessor.read_xml",,0.50,,,0,2,1,0
Function,"XMLProcessor.XMLProcessor.write_xml",,0.00,,,0,7,0,1
Function,"XMLProcessor.XMLProcessor.write_xml",,0.17,,,0,6,1,1
Module File,"XMLProcessor.py",2,0.06,,,5,32,2,1
Module File,"XMLProcessor.py",3,0.35,,,9,43,15,2
